Date,Open,High,Low,Close,Adj Close,Volume
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,78.76209259033203,112945200
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,78.7967529296875,133560800
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,78.72000885009766,153532400
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,79.68809509277344,80791200
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,80.05701446533203,87642800
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,80.49772644042969,104491200
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,79.80447387695312,87560400
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,82.07738494873047,137250400
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,82.56266021728516,95654400
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,85.16981506347656,147712400
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,87.36103057861328,166651600
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,83.16678619384766,201662400
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,83.88481140136719,200146000
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,84.92223358154297,138808800
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,87.17285919189453,165428800
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,87.0515365600586,114406400
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,87.08621215820312,96820400
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,86.58853912353516,264476000
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,88.8540267944336,135445200
2020-06-23,91.0,93.09500122070312,90.56749725341797,91.63249969482422,90.75059509277344,212155600
2020-06-24,91.25,92.19750213623047,89.62999725341797,90.01499938964844,89.14866638183594,192623200
2020-06-25,90.17500305175781,91.25,89.39250183105469,91.20999908447266,90.3321533203125,137522400
2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,87.55663299560547,205256800
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,89.57452392578125,130646000
2020-06-30,90.0199966430664,91.49500274658203,90.0,91.19999694824219,90.32225036621094,140223200
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,90.15140533447266,110737200
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,90.15140533447266,114041600
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,92.56298065185547,118655600
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,92.2757797241211,112424400
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,94.42488861083984,117092000
2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,94.83094024658203,125642800
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,94.99683380126953,90257200
2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,94.55858612060547,191649200
2020-07-14,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,96.1233901977539,170989200
2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,96.78446197509766,153198000
2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,95.5935287475586,110577600
2020-07-17,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,95.4004135131836,92186800
2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894531,97.41085815429688,90318000
2020-07-21,99.17250061035156,99.25,96.74250030517578,97.0,96.0664291381836,103433200
2020-07-22,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,96.3363037109375,89001600
2020-07-23,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,91.95143127441406,197004400
2020-07-24,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,91.72364044189453,185438800
2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,93.89750671386719,121214000
2020-07-28,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,92.35499572753906,103625600
2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,94.12528991699219,90329200
2020-07-30,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,95.26422882080078,158130000
2020-07-31,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,105.23731994628906,374336800
2020-08-03,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,107.8890380859375,308151200
2020-08-04,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,108.60953521728516,173071600
2020-08-05,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,109.00320434570312,121776800
2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,112.8062515258789,202428800
2020-08-07,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,110.24152374267578,198045600
2020-08-10,112.5999984741211,113.7750015258789,110.0,112.72750091552734,111.84385681152344,212403600
2020-08-11,111.97000122070312,112.48249816894531,109.10749816894531,109.375,108.51763916015625,187902400
2020-08-12,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,112.12413787841797,165598000
2020-08-13,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,114.10845947265625,210082000
2020-08-14,114.83000183105469,115.0,113.04499816894531,114.90750122070312,114.00676727294922,165565200
2020-08-17,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,113.70912170410156,119561600
2020-08-18,114.35250091552734,116.0,114.00749969482422,115.5625,114.6566390991211,105633600
2020-08-19,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,114.80049896240234,145538000
2020-08-20,115.75,118.39250183105469,115.73249816894531,118.2750015258789,117.3478775024414,126907200
2020-08-21,119.26249694824219,124.86750030517578,119.25,124.37000274658203,123.39510345458984,338054800
2020-08-24,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,124.87093353271484,345937600
2020-08-25,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,123.84652709960938,211495600
2020-08-26,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,125.53071594238281,163022400
2020-08-27,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,124.03008270263672,155552400
2020-08-28,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,123.82917022705078,187630000
2020-08-31,127.58000183105469,131.0,126.0,129.0399932861328,128.0284881591797,225702700
2020-09-01,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,133.12818908691406,151948100
2020-09-02,137.58999633789062,137.97999572753906,127.0,131.39999389648438,130.3699951171875,200119000
2020-09-03,126.91000366210938,128.83999633789062,120.5,120.87999725341797,119.93245697021484,257599600
2020-09-04,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,120.01182556152344,332607200
2020-09-08,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,111.93563079833984,231366600
2020-09-09,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,116.4003677368164,176940500
2020-09-10,120.36000061035156,120.5,112.5,113.48999786376953,112.60037994384766,182274400
2020-09-11,114.56999969482422,115.2300033569336,110.0,112.0,111.12205505371094,180860300
2020-09-14,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,114.45571899414062,140150100
2020-09-15,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,114.63431549072266,184642000
2020-09-16,115.2300033569336,116.0,112.04000091552734,112.12999725341797,111.25103759765625,154679000
2020-09-17,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,109.47506713867188,178011000
2020-09-18,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,106.00251007080078,287104900
2020-09-21,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,109.21711730957031,195713800
2020-09-22,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,110.93355560302734,183055400
2020-09-23,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,106.28031158447266,150718700
2020-09-24,105.16999816894531,110.25,105.0,108.22000122070312,107.37168884277344,167743300
2020-09-25,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,111.39986419677734,149981400
2020-09-28,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,114.05885314941406,137672400
2020-09-29,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,113.1956787109375,99382200
2020-09-30,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,114.90219116210938,142675200
2020-10-01,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,115.87451171875,116120400
2020-10-02,112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,112.1340560913086,144712000
2020-10-05,113.91000366210938,116.6500015258789,113.55000305175781,116.5,115.5867919921875,106243800
2020-10-06,115.69999694824219,116.12000274658203,112.25,113.16000366210938,112.27297973632812,161498200
2020-10-07,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,114.17792510986328,96849000
2020-10-08,116.25,116.4000015258789,114.58999633789062,114.97000122070312,114.06877899169922,83477200
2020-10-09,115.27999877929688,117.0,114.91999816894531,116.97000122070312,116.05310821533203,100506900
2020-10-12,120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,123.42486572265625,240226800
2020-10-13,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,120.1507339477539,262330500
2020-10-14,121.0,123.02999877929688,119.62000274658203,121.19000244140625,120.24002075195312,150712000
2020-10-15,118.72000122070312,121.19999694824219,118.1500015258789,120.70999908447266,119.76378631591797,112559200
2020-10-16,121.27999877929688,121.55000305175781,118.80999755859375,119.0199966430664,118.08702087402344,115393800
2020-10-19,119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,115.07086944580078,120639300
2020-10-20,116.19999694824219,118.9800033569336,115.62999725341797,117.51000213623047,116.58888244628906,124423700
2020-10-21,116.66999816894531,118.70999908447266,116.44999694824219,116.87000274658203,115.95389556884766,89946000
2020-10-22,117.44999694824219,118.04000091552734,114.58999633789062,115.75,114.8426742553711,101988000
2020-10-23,116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,114.13823699951172,82572600
2020-10-26,114.01000213623047,116.55000305175781,112.87999725341797,115.05000305175781,114.14816284179688,111850700
2020-10-27,115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,115.68600463867188,92276800
2020-10-28,115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,110.32833099365234,143937800
2020-10-29,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,114.4160385131836,146129200
2020-10-30,111.05999755859375,111.98999786376953,107.72000122070312,108.86000061035156,108.00667572021484,190272600
2020-11-02,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,107.91737365722656,122866900
2020-11-03,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,109.57428741455078,107624400
2020-11-04,114.13999938964844,115.58999633789062,112.3499984741211,114.94999694824219,114.04893493652344,138235500
2020-11-05,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,118.0969467163086,126387100
2020-11-06,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,117.9627914428711,114457900
2020-11-09,120.5,121.98999786376953,116.05000305175781,116.31999969482422,115.60730743408203,154515300
2020-11-10,115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,115.25945281982422,138023400
2020-11-11,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,118.75788879394531,112295000
2020-11-12,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,118.4795913696289,103162300
2020-11-13,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,118.52928924560547,81581900
2020-11-16,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,119.56291961669922,91183000
2020-11-17,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,118.65849304199219,74271000
2020-11-18,118.61000061035156,119.81999969482422,118.0,118.02999877929688,117.30682373046875,76322100
2020-11-19,117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,117.91309356689453,74113000
2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,116.62104797363281,73604300
2020-11-23,117.18000030517578,117.62000274658203,113.75,113.8499984741211,113.1524429321289,127959300
2020-11-24,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,114.46435546875,113874200
2020-11-25,115.55000305175781,116.75,115.16999816894531,116.02999877929688,115.31907653808594,76499200
2020-11-27,116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,115.87564086914062,46691300
2020-11-30,116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,118.32058715820312,169410200
2020-12-01,121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,121.96809387207031,127728200
2020-12-02,122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,122.32588958740234,89004200
2020-12-03,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,122.1867446899414,78967600
2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,122.25,121.5009765625,78260400
2020-12-07,122.30999755859375,124.56999969482422,122.25,123.75,122.99179077148438,86712000
2020-12-08,124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,123.617919921875,82225500
2020-12-09,124.52999877929688,125.94999694824219,121.0,121.77999877929688,121.03385162353516,115089200
2020-12-10,120.5,123.87000274658203,120.1500015258789,123.23999786376953,122.48490905761719,81312200
2020-12-11,122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,121.65999603271484,86939800
2020-12-14,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,121.03385162353516,79184500
2020-12-15,124.33999633789062,127.9000015258789,124.12999725341797,127.87999725341797,127.09648132324219,157243700
2020-12-16,127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,127.02690124511719,98208600
2020-12-17,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,127.91146087646484,94359800
2020-12-18,128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,125.88395690917969,192541500
2020-12-21,125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,127.44432067871094,121251600
2020-12-22,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,131.0719757080078,168904800
2020-12-23,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,130.15760803222656,88223700
2020-12-24,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,131.1614227294922,54930100
2020-12-28,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,135.85250854492188,124486200
2020-12-29,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,134.0436553955078,121047300
2020-12-30,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,132.90069580078125,96452100
